Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),DistrictHeating:HVAC [J](Hourly),DistrictCooling:HVAC [J](Hourly) 
 04/26  17:00:00,1535900.6752626107,0.0,1535928.1533947674,0.0 
 04/26  18:00:00,1678459.3452770543,0.0,1678459.345277044,0.0 
 04/26  19:00:00,1981359.0209544125,0.0,1981346.3309756835,0.0 
 04/26  20:00:00,611897.1085864976,0.0,611897.1085864977,0.0 
 04/26  21:00:00,777851.9913552904,0.0,777831.9123227325,0.0 
 04/26  22:00:00,900836.52067232,0.0,900836.5206723136,0.0 
 04/26  23:00:00,1006891.0381705157,0.0,1006891.0381705158,0.0 
 04/26  24:00:00,1536662.8766329245,0.0,1536636.8512272156,0.0 
 04/27  01:00:00,1693114.6599331473,0.0,1693114.6579562263,0.0 
 04/27  02:00:00,1840560.7629174465,0.0,1840560.7629174463,0.0 
 04/27  03:00:00,1996510.7577210777,0.0,1996510.7577210773,0.0 
 04/27  04:00:00,2152983.768560442,0.0,2152983.587785513,0.0 
 04/27  05:00:00,2301137.6448686008,0.0,2301137.6448686008,0.0 
 04/27  06:00:00,2467936.962915688,0.0,2467936.9629156885,0.0 
 04/27  07:00:00,1936416.6171405989,0.0,1936416.6171405989,0.0 
 04/27  08:00:00,1381399.6903102517,0.0,1381399.6903102517,0.0 
 04/27  09:00:00,1840525.4999850875,0.0,1840525.4999850875,0.0 
 04/27  10:00:00,1814972.1672595679,0.0,1814972.167259568,0.0 
 04/27  11:00:00,1648544.0666122514,0.0,1648546.4489468667,0.0 
 04/27  12:00:00,902953.4581193817,0.0,902956.8685830495,0.0 
 04/27  13:00:00,774241.8415068521,0.0,774241.8415068521,0.0 
 04/27  14:00:00,845064.9254483241,0.0,845063.4686435546,0.0 
 04/27  15:00:00,809499.8336777167,0.0,809501.651184036,0.0 
 04/27  16:00:00,786557.7748269693,0.0,786557.7748269695,0.0 
 04/27  17:00:00,682923.9180823247,0.0,682925.0492741345,0.0 
 04/27  18:00:00,705638.1923396489,0.0,705638.1923396489,0.0 
 04/27  19:00:00,825632.489509903,0.0,825632.4895099029,0.0 
 04/27  20:00:00,941344.2416245624,0.0,941339.7653118518,0.0 
 04/27  21:00:00,1500216.9509862008,0.0,1500116.7898773717,0.0 
 04/27  22:00:00,1662528.6221255775,0.0,1662528.622125543,0.0 
 04/27  23:00:00,1852996.7690055317,0.0,1852996.2813671933,0.0 
 04/27  24:00:00,2471385.4955720619,0.0,2471385.495571712,0.0 
 04/28  01:00:00,2677927.9505771829,0.0,2677927.950577182,0.0 
 04/28  02:00:00,2877845.165282266,0.0,2877845.165282266,0.0 
 04/28  03:00:00,3044232.877195218,0.0,3044232.8771952178,0.0 
 04/28  04:00:00,3183975.0510226979,0.0,3183975.0510226979,0.0 
 04/28  05:00:00,3345124.6071710309,0.0,3345124.6071710304,0.0 
 04/28  06:00:00,3500863.615564486,0.0,3500863.615564486,0.0 
 04/28  07:00:00,2981685.3675680079,0.0,2981685.3675680079,0.0 
 04/28  08:00:00,2409087.5282852679,0.0,2409087.528285268,0.0 
 04/28  09:00:00,2527171.4657011537,0.0,2527171.4657011537,0.0 
 04/28  10:00:00,2317049.039471825,0.0,2317049.039471825,0.0 
 04/28  11:00:00,2088384.956466416,0.0,2088384.9564664162,0.0 
 04/28  12:00:00,955124.7814916419,0.0,955132.9878521224,0.0 
 04/28  13:00:00,2749913.823326703,0.0,2749838.252579484,0.0 
 04/28  14:00:00,3167139.8963498605,0.0,3167139.8962402057,0.0 
 04/28  15:00:00,2762950.8362278698,0.0,2762982.558706941,0.0 
 04/28  16:00:00,2404356.1572556796,0.0,2404356.1572556796,0.0 
 04/28  17:00:00,1879924.9842441066,0.0,1879922.167544013,0.0 
 04/28  18:00:00,2193104.104981879,0.0,2193101.056208617,0.0 
 04/28  19:00:00,2722372.8276894439,0.0,2722345.347352428,0.0 
 04/28  20:00:00,2906381.2286956917,0.0,2906381.228694327,0.0 
 04/28  21:00:00,3687043.895387517,0.0,3687043.895387517,0.0 
 04/28  22:00:00,964166.3027488145,0.0,964166.1049703423,0.0 
 04/28  23:00:00,1246192.1790707017,0.0,1246192.1790707012,0.0 
 04/28  24:00:00,1760750.5292442833,0.0,1760750.5292442828,0.0 
 04/29  01:00:00,1919610.3751570669,0.0,1919609.5130731604,0.0 
 04/29  02:00:00,2039232.1921051434,0.0,2039232.1915635826,0.0 
 04/29  03:00:00,2149172.050555973,0.0,2149172.050555973,0.0 
 04/29  04:00:00,2283017.555247009,0.0,2283017.5552470085,0.0 
 04/29  05:00:00,2389563.7941793745,0.0,2389563.7941793745,0.0 
 04/29  06:00:00,2472099.7141259915,0.0,2472099.714125991,0.0 
 04/29  07:00:00,1888237.4936258058,0.0,1888237.4936258055,0.0 
 04/29  08:00:00,1360713.4597402053,0.0,1360713.4597402053,0.0 
 04/29  09:00:00,1752649.0482997066,0.0,1752649.0482997068,0.0 
 04/29  10:00:00,1675397.727103484,0.0,1675397.727103484,0.0 
 04/29  11:00:00,1442168.596270971,0.0,1442168.5962709713,0.0 
 04/29  12:00:00,719532.5018345169,0.0,719549.7571933275,0.0 
 04/29  13:00:00,700185.0341403042,0.0,700185.0341403042,0.0 
 04/29  14:00:00,1181390.6353287395,0.0,1181382.8445267929,0.0 
 04/29  15:00:00,1481688.2262593462,0.0,1481696.9438637999,0.0 
 04/29  16:00:00,1447175.0619436773,0.0,1447175.0619436773,0.0 
 04/29  17:00:00,785461.5216069104,0.0,785461.7368531462,0.0 
 04/29  18:00:00,785169.4644588106,0.0,785169.4644588106,0.0 
 04/29  19:00:00,944083.9855833412,0.0,944076.8184097116,0.0 
 04/29  20:00:00,1317387.8108213847,0.0,1317387.810810161,0.0 
 04/29  21:00:00,2224902.885023441,0.0,2224896.1661314058,0.0 
 04/29  22:00:00,2682066.1876096425,0.0,2682045.138606664,0.0 
 04/29  23:00:00,3218649.3140196639,0.0,3218649.3140196476,0.0 
 04/29  24:00:00,3995835.3558427088,0.0,3995835.355842708,0.0 
 04/30  01:00:00,4255696.8827980649,0.0,4255696.882798065,0.0 
 04/30  02:00:00,4552684.408890685,0.0,4552684.408890686,0.0 
 04/30  03:00:00,4808522.335556386,0.0,4808522.335556387,0.0 
 04/30  04:00:00,4984521.492757424,0.0,4984521.492757424,0.0 
 04/30  05:00:00,5150498.897327174,0.0,5150498.8973271739,0.0 
 04/30  06:00:00,5211224.515176366,0.0,5211224.515176366,0.0 
 04/30  07:00:00,4473538.128122643,0.0,4473538.128122643,0.0 
 04/30  08:00:00,3918610.295830765,0.0,3918610.295830765,0.0 
 04/30  09:00:00,3821111.6494331459,0.0,3821111.6494331455,0.0 
 04/30  10:00:00,3228386.225868066,0.0,3228386.225868066,0.0 
 04/30  11:00:00,2808246.695322995,0.0,2808246.6953229957,0.0 
 04/30  12:00:00,1690690.0912907408,0.0,1690702.1401151512,0.0 
 04/30  13:00:00,1258010.4412446428,0.0,1258010.441244643,0.0 
 04/30  14:00:00,1567912.2091859033,0.0,1567912.2091859033,0.0 
 04/30  15:00:00,1567589.5844361003,0.0,1567589.7075229157,0.0 
 04/30  16:00:00,1673784.9197493867,0.0,1673784.9197493867,0.0 
 04/30  17:00:00,1345820.6450617533,0.0,1345807.566928652,0.0 
 04/30  18:00:00,1532883.0855462605,0.0,1532883.0855462605,0.0 
 04/30  19:00:00,2027078.4659810716,0.0,2027020.9935288507,0.0 
 04/30  20:00:00,2333346.098027685,0.0,2333346.0980132299,0.0 
 04/30  21:00:00,2969024.4992524518,0.0,2969024.499252451,0.0 
 04/30  22:00:00,2915969.4531168818,0.0,2915962.534959687,0.0 
 04/30  23:00:00,2906391.232907452,0.0,2906391.232907447,0.0 
 04/30  24:00:00,3215002.1069005497,0.0,3215002.1069005497,0.0 
 05/01  01:00:00,4603014.006248274,0.0,4603014.006248274,0.0 
 05/01  02:00:00,7038734.903472068,0.0,7038734.903472066,0.0 
 05/01  03:00:00,6915620.820309271,0.0,6915620.820309271,0.0 
 05/01  04:00:00,6817226.855783479,0.0,6817226.855783479,0.0 
 05/01  05:00:00,6686481.529566421,0.0,6686481.529566422,0.0 
 05/01  06:00:00,6409880.649488695,0.0,6409880.649488696,0.0 
 05/01  07:00:00,5995787.255765064,0.0,5995787.255765064,0.0 
 05/01  08:00:00,5044079.163487,0.0,5044079.163487,0.0 
 05/01  09:00:00,4419424.265870323,0.0,4419424.265870323,0.0 
 05/01  10:00:00,3437074.6922739429,0.0,3437074.6922739429,0.0 
 05/01  11:00:00,2348796.884495798,0.0,2348796.884495798,0.0 
 05/01  12:00:00,962230.9500550255,0.0,962216.8150397493,0.0 
 05/01  13:00:00,830888.9980461528,0.0,830876.1183718788,0.0 
 05/01  14:00:00,2483382.0783737015,0.0,2483322.3478468267,0.0 
 05/01  15:00:00,2036848.098463846,0.0,2036845.9428207537,0.0 
 05/01  16:00:00,579413.7432025555,0.0,579413.7432025554,0.0 
 05/01  17:00:00,603658.8103437764,0.0,603660.5049764407,0.0 
 05/01  18:00:00,652170.8008688749,0.0,652170.8008688749,0.0 
 05/01  19:00:00,745052.8992795817,0.0,745046.8424137478,0.0 
 05/01  20:00:00,1068095.6260242409,0.0,1068072.2055769405,0.0 
 05/01  21:00:00,2092082.1088376037,0.0,2092082.1084716712,0.0 
 05/01  22:00:00,2510527.480505599,0.0,2510524.2088044325,0.0 
 05/01  23:00:00,3061323.7986636229,0.0,3061323.785877029,0.0 
 05/01  24:00:00,3845888.154900394,0.0,3845884.1515417366,0.0 
 05/02  01:00:00,3147321.002257734,0.0,3147321.000956837,0.0 
 05/02  02:00:00,2814708.4324437144,0.0,2814705.05487075,0.0 
 05/02  03:00:00,3065446.13408948,0.0,3065446.1340728185,0.0 
 05/02  04:00:00,3235893.3880337958,0.0,3235893.388033796,0.0 
 05/02  05:00:00,3364190.3200244626,0.0,3364190.3200244626,0.0 
 05/02  06:00:00,3335112.9494688587,0.0,3335112.9494688587,0.0 
 05/02  07:00:00,2442978.211133626,0.0,2442978.2111336255,0.0 
 05/02  08:00:00,1464411.7367007486,0.0,1464411.7367007489,0.0 
 05/02  09:00:00,1476004.9953475069,0.0,1476004.9953475069,0.0 
 05/02  10:00:00,966721.7183155689,0.0,966721.7183155688,0.0 
 05/02  11:00:00,611584.9060861671,0.0,611564.0584732259,0.0 
 05/02  12:00:00,968258.8912627359,0.0,968120.409839151,0.0 
 05/02  13:00:00,972231.8592468918,0.0,972231.8592468919,0.0 
 05/02  14:00:00,906344.9504657342,0.0,906344.9504657341,0.0 
 05/02  15:00:00,876657.9869878044,0.0,876657.9869878045,0.0 
 05/02  16:00:00,894810.9377254425,0.0,894810.9377254425,0.0 
 05/02  17:00:00,684336.4718142868,0.0,684336.4718142868,0.0 
 05/02  18:00:00,465288.02190689966,0.0,465288.0219068996,0.0 
 05/02  19:00:00,551870.2867430793,0.0,551870.2867430793,0.0 
 05/02  20:00:00,615954.9134192383,0.0,615954.9134192382,0.0 
 05/02  21:00:00,671236.2582959075,0.0,671236.2582959075,0.0 
 05/02  22:00:00,711819.646621264,0.0,711819.646621264,0.0 
 05/02  23:00:00,746483.8985091004,0.0,746483.8985091003,0.0 
 05/02  24:00:00,901126.0156562459,0.0,901124.337257639,0.0 
 05/03  01:00:00,1645259.022742788,0.0,1645112.8533843498,0.0 
 05/03  02:00:00,2391278.621408413,0.0,2391278.621358186,0.0 
 05/03  03:00:00,2630014.2635606529,0.0,2630013.052692311,0.0 
 05/03  04:00:00,2895597.3211943407,0.0,2895596.85347172,0.0 
 05/03  05:00:00,3161040.438736768,0.0,3161040.4387367598,0.0 
 05/03  06:00:00,3300965.9932873069,0.0,3300965.9932873069,0.0 
 05/03  07:00:00,2608120.275399343,0.0,2608120.2753993428,0.0 
 05/03  08:00:00,1747863.1566738128,0.0,1747863.156673813,0.0 
 05/03  09:00:00,1887465.260677367,0.0,1887465.260677367,0.0 
 05/03  10:00:00,1562780.5419115243,0.0,1562780.5419115243,0.0 
 05/03  11:00:00,856035.9585748051,0.0,856028.8570181104,0.0 
 05/03  12:00:00,678750.6117189664,0.0,678735.106611574,0.0 
 05/03  13:00:00,653393.6612888409,0.0,653393.661288841,0.0 
 05/03  14:00:00,612043.3096602984,0.0,612043.3096602985,0.0 
 05/03  15:00:00,589907.4649248144,0.0,589907.1022846792,0.0 
 05/03  16:00:00,582351.6111720478,0.0,582351.6111720479,0.0 
 05/03  17:00:00,595828.426430529,0.0,595832.1667043547,0.0 
 05/03  18:00:00,627566.6833701645,0.0,627566.6833701644,0.0 
 05/03  19:00:00,709520.383182663,0.0,709520.3831826632,0.0 
 05/03  20:00:00,765556.73785765,0.0,765556.7378576499,0.0 
 05/03  21:00:00,872515.9854683275,0.0,872488.7582257052,0.0 
 05/03  22:00:00,997266.0865320209,0.0,997266.0865314117,0.0 
 05/03  23:00:00,1103125.964058587,0.0,1103125.964058587,0.0 
 05/03  24:00:00,1642767.6385704457,0.0,1642669.2381735875,0.0 
 05/04  01:00:00,962101.2115381959,0.0,962101.211538159,0.0 
 05/04  02:00:00,609409.0259103457,0.0,609409.0259103457,0.0 
 05/04  03:00:00,643546.4109627927,0.0,643546.4081603257,0.0 
 05/04  04:00:00,698124.5200952167,0.0,698124.5200952167,0.0 
 05/04  05:00:00,745317.1972935947,0.0,745317.1972935947,0.0 
 05/04  06:00:00,771687.536162338,0.0,771687.536162338,0.0 
 05/04  07:00:00,639572.4786111591,0.0,639572.4786111593,0.0 
 05/04  08:00:00,589427.7410091205,0.0,589427.7410091206,0.0 
 05/04  09:00:00,738894.694959054,0.0,738705.4085943056,0.0 
 05/04  10:00:00,2016454.6886044995,0.0,2016382.7996473073,0.0 
 05/04  11:00:00,1371107.2308654304,0.0,1371088.8001396829,0.0 
 05/04  12:00:00,762499.7832767187,0.0,762469.0595612627,0.0 
 05/04  13:00:00,734714.6561006245,0.0,734714.6561006245,0.0 
 05/04  14:00:00,692763.0138047955,0.0,692763.0138047955,0.0 
 05/04  15:00:00,666242.522652955,0.0,666239.7430264619,0.0 
 05/04  16:00:00,663233.845829758,0.0,663233.845829758,0.0 
 05/04  17:00:00,680423.8001924164,0.0,680428.8025055188,0.0 
 05/04  18:00:00,716117.5802499191,0.0,716117.5802499191,0.0 
 05/04  19:00:00,797075.0060199638,0.0,797075.0060199637,0.0 
 05/04  20:00:00,801215.5923052423,0.0,801213.3792004606,0.0 
 05/04  21:00:00,480283.7356996593,0.0,480283.73569965935,0.0 
 05/04  22:00:00,512768.01350438498,0.0,512768.013504385,0.0 
 05/04  23:00:00,540844.7125128468,0.0,540844.7125128468,0.0 
 05/04  24:00:00,566683.3087788944,0.0,566683.3087788944,0.0 
 05/05  01:00:00,586859.4585420759,0.0,586859.4585420762,0.0 
 05/05  02:00:00,605546.2169729533,0.0,605546.2169729533,0.0 
 05/05  03:00:00,623914.7374850462,0.0,623914.737485046,0.0 
 05/05  04:00:00,641004.2378180195,0.0,641004.2378180196,0.0 
 05/05  05:00:00,674309.4917820987,0.0,674309.3482599416,0.0 
 05/05  06:00:00,711233.412547437,0.0,711233.412547437,0.0 
 05/05  07:00:00,646135.9388411547,0.0,646135.9388411548,0.0 
 05/05  08:00:00,610165.6637411834,0.0,610165.6637411834,0.0 
 05/05  09:00:00,563666.5494646807,0.0,563666.5494646806,0.0 
 05/05  10:00:00,546695.4741680087,0.0,546695.4741680087,0.0 
 05/05  11:00:00,500039.4494714024,0.0,500035.08987841565,0.0 
 05/05  12:00:00,462302.7774702655,0.0,462286.0812442363,0.0 
 05/05  13:00:00,451911.00180076519,0.0,451911.0018007652,0.0 
 05/05  14:00:00,437190.4430136329,0.0,437190.44301363287,0.0 
 05/05  15:00:00,419627.76565934999,0.0,419625.75943801578,0.0 
 05/05  16:00:00,411507.269788615,0.0,411507.26978861496,0.0 
 05/05  17:00:00,412181.5826843487,0.0,412181.73495767117,0.0 
 05/05  18:00:00,427335.8941573868,0.0,427335.8941573868,0.0 
 05/05  19:00:00,492477.0288073583,0.0,492477.0288073583,0.0 
 05/05  20:00:00,529489.5841039845,0.0,529489.5841039845,0.0 
 05/05  21:00:00,557551.7729651433,0.0,557551.7729651433,0.0 
 05/05  22:00:00,581763.2314020415,0.0,581763.2314020416,0.0 
 05/05  23:00:00,603470.7392712081,0.0,603470.739271208,0.0 
 05/05  24:00:00,623471.7464558557,0.0,623471.7464558558,0.0 
 05/06  01:00:00,850880.8739922637,0.0,850871.0784840131,0.0 
 05/06  02:00:00,1051712.0212673736,0.0,1051708.3246503564,0.0 
 05/06  03:00:00,1284720.5067532478,0.0,1284718.3199912124,0.0 
 05/06  04:00:00,1550006.0355295314,0.0,1550006.0355295074,0.0 
 05/06  05:00:00,1773115.2694179824,0.0,1773115.2694179824,0.0 
 05/06  06:00:00,1941028.058875256,0.0,1941028.0588752563,0.0 
 05/06  07:00:00,1437853.1982484977,0.0,1437853.1982484977,0.0 
 05/06  08:00:00,963062.6282709041,0.0,963062.6282709038,0.0 
 05/06  09:00:00,1155706.311557937,0.0,1155619.8428617917,0.0 
 05/06  10:00:00,1024379.8301666416,0.0,1024379.8301666415,0.0 
 05/06  11:00:00,659005.0899868656,0.0,659005.0899868656,0.0 
 05/06  12:00:00,538631.9051760323,0.0,538624.7658543805,0.0 
 05/06  13:00:00,496476.0740351444,0.0,496476.07403514426,0.0 
 05/06  14:00:00,460778.7463979449,0.0,460778.7463979449,0.0 
 05/06  15:00:00,436373.9894221411,0.0,436372.6425268197,0.0 
 05/06  16:00:00,430382.8226765419,0.0,430382.822676542,0.0 
 05/06  17:00:00,438142.9264429082,0.0,438143.2141128577,0.0 
 05/06  18:00:00,464401.2422759125,0.0,464401.24227591257,0.0 
 05/06  19:00:00,537164.8318765776,0.0,537164.8318765777,0.0 
 05/06  20:00:00,592085.3537098793,0.0,592085.3537098793,0.0 
 05/06  21:00:00,652338.6990390272,0.0,652331.0085186306,0.0 
 05/06  22:00:00,748523.2994521543,0.0,748523.2994340613,0.0 
 05/06  23:00:00,846402.2105657663,0.0,846402.2105657664,0.0 
 05/06  24:00:00,1050743.6847014176,0.0,1050723.3603245444,0.0 
 05/07  01:00:00,1341066.2036596377,0.0,1341066.203633931,0.0 
 05/07  02:00:00,1635354.8299328008,0.0,1635354.829932801,0.0 
 05/07  03:00:00,1920265.8018935975,0.0,1920264.7768532518,0.0 
 05/07  04:00:00,2203821.6528123256,0.0,2203821.6528122925,0.0 
 05/07  05:00:00,2410501.0770698466,0.0,2410501.077069846,0.0 
 05/07  06:00:00,2487379.9738289087,0.0,2487379.8170474867,0.0 
 05/07  07:00:00,1751697.908273058,0.0,1751697.908273058,0.0 
 05/07  08:00:00,952771.3448467561,0.0,952771.3448467561,0.0 
 05/07  09:00:00,1006709.2685063398,0.0,1006651.6277560116,0.0 
 05/07  10:00:00,609657.2993659,0.0,609657.2993659,0.0 
 05/07  11:00:00,544731.2726501005,0.0,544731.2726501005,0.0 
 05/07  12:00:00,603342.8253819727,0.0,603333.8650830286,0.0 
 05/07  13:00:00,865662.5817265811,0.0,865662.5817265811,0.0 
 05/07  14:00:00,864347.2997185274,0.0,864345.7225256921,0.0 
 05/07  15:00:00,809524.3318139759,0.0,809520.8851643514,0.0 
 05/07  16:00:00,819591.0251336893,0.0,819591.0251336892,0.0 
 05/07  17:00:00,416415.62997688897,0.0,416415.6299768889,0.0 
 05/07  18:00:00,439522.33315725906,0.0,439522.33315725906,0.0 
 05/07  19:00:00,508836.5563556863,0.0,508836.55635568618,0.0 
 05/07  20:00:00,570215.757228102,0.0,570215.757228102,0.0 
 05/07  21:00:00,622331.2209764303,0.0,622331.2209764302,0.0 
 05/07  22:00:00,661919.5627829097,0.0,661919.5627829098,0.0 
 05/07  23:00:00,695886.2389037011,0.0,695886.2389037012,0.0 
 05/07  24:00:00,841571.7872375648,0.0,841542.8888213263,0.0 
 05/08  01:00:00,898919.919014389,0.0,898919.9190143814,0.0 
 05/08  02:00:00,953303.8262568557,0.0,953303.8262568556,0.0 
 05/08  03:00:00,1023868.0951452266,0.0,1023868.0951452267,0.0 
 05/08  04:00:00,1126740.360660408,0.0,1126739.5111178179,0.0 
 05/08  05:00:00,1326330.020888977,0.0,1326330.0208889764,0.0 
 05/08  06:00:00,1467021.9409481306,0.0,1467021.4146020688,0.0 
 05/08  07:00:00,1016494.998248605,0.0,1016494.993077957,0.0 
 05/08  08:00:00,806760.5472648866,0.0,806760.5472648866,0.0 
 05/08  09:00:00,752429.5901305173,0.0,752429.5901305174,0.0 
 05/08  10:00:00,608113.9791251937,0.0,608113.9791251937,0.0 
 05/08  11:00:00,540279.2872449193,0.0,540279.2872449193,0.0 
 05/08  12:00:00,495470.7298865182,0.0,495468.3600254675,0.0 
 05/08  13:00:00,489363.83303000128,0.0,489363.83303000128,0.0 
 05/08  14:00:00,443652.7288171958,0.0,443652.72881719589,0.0 
 05/08  15:00:00,412732.62691452,0.0,412732.2769296247,0.0 
 05/08  16:00:00,405793.2254046534,0.0,405793.2254046534,0.0 
 05/08  17:00:00,410784.5400836492,0.0,410784.48162909198,0.0 
 05/08  18:00:00,432265.7207510833,0.0,432265.72075108319,0.0 
 05/08  19:00:00,522441.82882720316,0.0,522442.4345690412,0.0 
 05/08  20:00:00,574358.1060564877,0.0,574358.1060564877,0.0 
 05/08  21:00:00,607196.4494697407,0.0,607196.4494697407,0.0 
 05/08  22:00:00,623653.5741987047,0.0,623653.5741987048,0.0 
 05/08  23:00:00,629849.7149108646,0.0,629849.7149108645,0.0 
 05/08  24:00:00,631739.1203604308,0.0,631739.1203604309,0.0 
 05/09  01:00:00,631367.6858679066,0.0,631367.6858679067,0.0 
 05/09  02:00:00,641798.9863345578,0.0,641798.9863345577,0.0 
 05/09  03:00:00,658278.2002213239,0.0,658278.2002213239,0.0 
 05/09  04:00:00,685140.2185709706,0.0,685139.8659154675,0.0 
 05/09  05:00:00,731980.3286725944,0.0,731980.3286725943,0.0 
 05/09  06:00:00,764276.2302304983,0.0,764276.2302304984,0.0 
 05/09  07:00:00,678505.3488769191,0.0,678505.3488769191,0.0 
 05/09  08:00:00,634037.582986769,0.0,634037.5829867693,0.0 
 05/09  09:00:00,585270.637046086,0.0,585270.6370460859,0.0 
 05/09  10:00:00,567308.6035253195,0.0,567308.6035253195,0.0 
 05/09  11:00:00,519016.8364040468,0.0,519012.3496476499,0.0 
 05/09  12:00:00,479843.98212033716,0.0,479832.1181112648,0.0 
 05/09  13:00:00,468640.5125168157,0.0,468640.5125168157,0.0 
 05/09  14:00:00,452834.5100621665,0.0,452834.5100621665,0.0 
 05/09  15:00:00,434151.16684745819,0.0,434149.09668543466,0.0 
 05/09  16:00:00,425185.1792945577,0.0,425185.1792945578,0.0 
 05/09  17:00:00,425068.59657878338,0.0,425068.75234634146,0.0 
 05/09  18:00:00,439126.88439077479,0.0,439126.88439077479,0.0 
 05/09  19:00:00,505693.58894712969,0.0,505693.58894712958,0.0 
 05/09  20:00:00,541895.2466207758,0.0,541895.2466207759,0.0 
 05/09  21:00:00,569589.2872567638,0.0,569589.2872567638,0.0 
 05/09  22:00:00,594626.4058951037,0.0,594626.4058951037,0.0 
 05/09  23:00:00,618086.8211592534,0.0,618086.8211592531,0.0 
 05/09  24:00:00,658478.7022191979,0.0,658476.4168243455,0.0 
 05/10  01:00:00,723023.8682778403,0.0,723023.868274577,0.0 
 05/10  02:00:00,776126.1454193678,0.0,776126.1454193679,0.0 
 05/10  03:00:00,822705.7718008472,0.0,822705.771800847,0.0 
 05/10  04:00:00,860789.2395129188,0.0,860789.2395129188,0.0 
 05/10  05:00:00,892693.3702656669,0.0,892693.3702656669,0.0 
 05/10  06:00:00,906807.1670520785,0.0,906807.1670520785,0.0 
 05/10  07:00:00,772737.592421448,0.0,772737.592421448,0.0 
 05/10  08:00:00,640255.9763759852,0.0,640255.9763759852,0.0 
 05/10  09:00:00,590332.9705128915,0.0,590332.9705128915,0.0 
 05/10  10:00:00,552721.1566809745,0.0,552721.1566809747,0.0 
 05/10  11:00:00,495820.8122157223,0.0,495820.8122157223,0.0 
 05/10  12:00:00,438717.7434972356,0.0,438704.3234611736,0.0 
 05/10  13:00:00,528873.2781290046,0.0,528865.10990973,0.0 
 05/10  14:00:00,965456.7951723939,0.0,965444.39565124,0.0 
 05/10  15:00:00,971941.0932222415,0.0,971932.0482359543,0.0 
 05/10  16:00:00,341088.73124518207,0.0,341088.731245182,0.0 
 05/10  17:00:00,342734.06959598328,0.0,342735.07765250178,0.0 
 05/10  18:00:00,362127.7938043245,0.0,362127.7938043246,0.0 
 05/10  19:00:00,436160.09616518547,0.0,436160.0961651854,0.0 
